date,province,region,healthregion,cases,new_cases,deaths,new_deaths,recovered,new_recovered,pop,lcases,ldeaths,lrecovered,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,deathrecovered,active,casesmv7,deathsmv7,recoveredmv7,activemv7,active14,active18,lactive14,lactive18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,lactive14mv7,lactive18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7
2020-05-04,Ontario,Durham,"Durham, Ontario",1075,29,128,5,0,0,683604,6.9800758,4.8520303,,.0015725478,.00018724291,0,.00004242222,7.3141759e-06,0,128,947,992.42859,113.28571,0,879.14288,613,459,6.418365,6.1290503,208.80913,0,208.80913,278.8671,0,278.8671,498.42856,369.42856,6.2114601,5.9119573,227.28577,0,227.28577,306.65121,0,306.65121
2020-05-05,Ontario,Durham,"Durham, Ontario",1086,11,131,3,0,0,683604,6.9902563,4.8751974,,.001588639,.00019163141,0,.000016091188,4.3885057e-06,0,131,955,1015.7143,117.71429,0,898,646,491,6.4707994,6.196444,202.78638,0,202.78638,266.80243,0,266.80243,531.85712,397,6.2763748,5.9839363,221.3269,0,221.3269,296.50955,0,296.50955
2020-05-06,Ontario,Durham,"Durham, Ontario",1111,25,133,2,0,0,683604,7.0130157,4.8903489,,.0016252099,.00019455708,0,.00003657088,2.9256705e-06,0,133,978,1041.1428,122,0,919.14288,683,521,6.526495,6.2557502,194.72914,0,194.72914,255.27831,0,255.27831,569,426.71429,6.3438807,6.0561147,214.41125,0,214.41125,285.90558,0,285.90558
2020-05-07,Ontario,Durham,"Durham, Ontario",1132,21,137,4,0,0,683604,7.0317411,4.919981,,.0016559295,.00020040842,0,.000030719541,5.8513410e-06,0,137,995,1066.4286,126.28571,0,940.14288,705,570,6.558198,6.3456364,194.32625,0,194.32625,240.35088,0,240.35088,604.14288,460.28571,6.4038105,6.1318474,209.03285,0,209.03285,274.36374,0,274.36374
2020-05-08,Ontario,Durham,"Durham, Ontario",1139,7,140,3,0,0,683604,7.0379062,4.9416423,,.0016661693,.00020479693,0,.000010239846,4.3885057e-06,0,140,999,1087,130.14285,0,956.85712,729,613,6.5916739,6.418365,192.0439,0,192.0439,228.38499,0,228.38499,638.14288,498.42856,6.4585624,6.2114601,203.93999,0,203.93999,261.10632,0,261.10632
2020-05-09,Ontario,Durham,"Durham, Ontario",1152,13,143,3,0,0,683604,7.0492549,4.9628448,,.0016851862,.00020918544,0,.000019016858,4.3885057e-06,0,143,1009,1105.8572,133.57143,0,972.28571,753,646,6.6240654,6.4707994,189.90704,0,189.90704,221.36223,0,221.36223,671.28571,531.85712,6.5091949,6.2763748,198.9785,0,198.9785,251.14156,0,251.14156
2020-05-10,Ontario,Durham,"Durham, Ontario",1162,10,143,0,0,0,683604,7.057898,4.9628448,,.0016998145,.00020918544,0,.000014628352,0,0,143,1019,1122.4286,136.42857,0,986,782,683,6.6618547,6.526495,182.86446,0,182.86446,209.37042,0,209.37042,701.57141,569,6.5533228,6.3438807,194.46143,0,194.46143,239.76903,0,239.76903
2020-05-11,Ontario,Durham,"Durham, Ontario",1167,5,149,6,0,0,683604,7.0621915,5.0039463,,.0017071287,.00021796244,0,7.3141759e-06,8.7770113e-06,0,149,1018,1135.5714,139.42857,0,996.14288,806,705,6.6920838,6.558198,184.86353,0,184.86353,211.34752,0,211.34752,729.14288,604.14288,6.5918698,6.4038105,191.22256,0,191.22256,230.78741,0,230.78741
2020-05-12,Ontario,Durham,"Durham, Ontario",1176,9,152,3,0,0,683604,7.0698743,5.0238805,,.0017202942,.00022235095,0,.000013165517,4.3885057e-06,0,152,1024,1148.4286,142.42857,0,1006,823,729,6.7129564,6.5916739,184.69016,0,184.69016,208.50481,0,208.50481,754.42859,638.14288,6.6259608,6.4585624,188.78999,0,188.78999,223.19229,0,223.19229
2020-05-13,Ontario,Durham,"Durham, Ontario",1194,18,153,1,0,0,683604,7.0850644,5.0304379,,.0017466253,.00022381378,0,.000026331034,1.4628353e-06,0,153,1041,1160.2858,145.28572,0,1015,830,753,6.7214255,6.6240654,184.33736,0,184.33736,203.18726,0,203.18726,775.42859,671.28571,6.6534157,6.5091949,187.36183,0,187.36183,216.42905,0,216.42905
2020-05-14,Ontario,Durham,"Durham, Ontario",1201,7,153,0,0,0,683604,7.09091,5.0304379,,.0017568651,.00022381378,0,.000010239846,0,0,153,1048,1170.1428,147.57143,0,1022.5714,848,782,6.7428808,6.6618547,180.42453,0,180.42453,195.65218,0,195.65218,795.85712,701.57141,6.6794195,6.5533228,185.42453,0,185.42453,210.34413,0,210.34413
2020-05-15,Ontario,Durham,"Durham, Ontario",1212,11,154,1,0,0,683604,7.1000271,5.0369525,,.0017729562,.00022527663,0,.000016091188,1.4628353e-06,0,154,1058,1180.5714,149.57143,0,1031,882,806,6.7821922,6.6920838,174.60318,0,174.60318,191.067,0,191.067,817.71429,729.14288,6.7065129,6.5918698,182.91405,0,182.91405,205.13322,0,205.13322
2020-05-16,Ontario,Durham,"Durham, Ontario",1226,14,155,1,0,0,683604,7.1115122,5.0434251,,.001793436,.00022673946,0,.000020479692,1.4628353e-06,0,155,1071,1191.1428,151.28572,0,1039.8572,901,823,6.8035054,6.7129564,172.03108,0,172.03108,188.33536,0,188.33536,838.85712,754.42859,6.7320404,6.6259608,180.34743,0,180.34743,200.53021,0,200.53021
2020-05-17,Ontario,Durham,"Durham, Ontario",1245,19,161,6,0,0,683604,7.1268907,5.0814042,,.0018212298,.00023551646,0,.000027793869,8.7770113e-06,0,161,1084,1203,153.85715,0,1049.1428,923,830,6.8276291,6.7214255,174.4312,0,174.4312,193.97591,0,193.97591,859,775.42859,6.7557688,6.6534157,179.11192,0,179.11192,198.41562,0,198.41562
2020-05-18,Ontario,Durham,"Durham, Ontario",1266,21,162,1,0,0,683604,7.1436176,5.0875964,,.0018519494,.00023697931,0,.000030719541,1.4628353e-06,0,162,1104,1217.1428,155.71428,0,1061.4286,947,848,6.8532991,6.7428808,171.06653,0,171.06653,191.03773,0,191.03773,879.14288,795.85712,6.7789474,6.6794195,177.12056,0,177.12056,195.65607,0,195.65607
2020-05-19,Ontario,Durham,"Durham, Ontario",1285,19,163,1,0,0,683604,7.158514,5.09375,,.0018797433,.00023844214,0,.000027793869,1.4628353e-06,0,163,1122,1232.7142,157.28572,0,1075.4286,955,882,6.8617115,6.7821922,170.68063,0,170.68063,184.80725,0,184.80725,898,817.71429,6.8001699,6.7065129,175.15114,0,175.15114,192.34801,0,192.34801
2020-05-20,Ontario,Durham,"Durham, Ontario",1295,10,165,2,0,0,683604,7.166266,5.1059456,,.0018943716,.00024136782,0,.000014628352,2.9256705e-06,0,165,1130,1247.1428,159,0,1088.1428,978,901,6.8855095,6.8035054,168.71165,0,168.71165,183.12985,0,183.12985,919.14288,838.85712,6.8234415,6.7320404,172.98724,0,172.98724,189.54361,0,189.54361
2020-05-21,Ontario,Durham,"Durham, Ontario",1318,23,165,0,0,0,683604,7.1838708,5.1059456,,.0019280168,.00024136782,0,.00003364521,0,0,165,1153,1263.8572,160.71428,0,1103.1428,995,923,6.9027429,6.8276291,165.82915,0,165.82915,178.76489,0,178.76489,940.14288,859,6.8460317,6.7557688,170.94666,0,170.94666,187.09462,0,187.09462
2020-05-22,Ontario,Durham,"Durham, Ontario",1324,6,165,0,0,0,683604,7.1884127,5.1059456,,.0019367938,.00024136782,0,8.7770113e-06,0,0,165,1159,1279.8572,162.28572,0,1117.5714,999,947,6.906755,6.8532991,165.16516,0,165.16516,174.23442,0,174.23442,956.85712,879.14288,6.8636541,6.7789474,169.60287,0,169.60287,184.59538,0,184.59538
2020-05-23,Ontario,Durham,"Durham, Ontario",1342,18,167,2,0,0,683604,7.2019162,5.1179938,,.0019631248,.00024429348,0,.000026331034,2.9256705e-06,0,167,1175,1296.4286,164,0,1132.4286,1009,955,6.9167151,6.8617115,165.51041,0,165.51041,174.86911,0,174.86911,972.28571,898,6.8796496,6.8001699,168.6747,0,168.6747,182.62807,0,182.62807
2020-05-24,Ontario,Durham,"Durham, Ontario",1358,16,167,0,0,0,683604,7.2137685,5.1179938,,.0019865301,.00024429348,0,.000023405364,0,0,167,1191,1312.5714,164.85715,0,1147.7142,1019,978,6.9265771,6.8855095,163.88617,0,163.88617,170.75665,0,170.75665,986,919.14288,6.8936563,6.8234415,167.19792,0,167.19792,179.35965,0,179.35965
2020-05-25,Ontario,Durham,"Durham, Ontario",1382,24,168,1,0,0,683604,7.231287,5.1239638,,.0020216382,.00024575632,0,.000035108045,1.4628353e-06,0,168,1214,1329.1428,165.71428,0,1163.4286,1018,995,6.9255953,6.9027429,165.02946,0,165.02946,168.84422,0,168.84422,996.14288,940.14288,6.9038906,6.8460317,166.35593,0,166.35593,176.265,0,176.265
2020-05-26,Ontario,Durham,"Durham, Ontario",1399,17,168,0,0,0,683604,7.2435131,5.1239638,,.0020465064,.00024575632,0,.000024868199,0,0,168,1231,1345.4286,166.42857,0,1179,1024,999,6.9314718,6.906755,164.0625,0,164.0625,168.16817,0,168.16817,1006,956.85712,6.9137373,6.8636541,165.43596,0,165.43596,173.93253,0,173.93253
2020-05-27,Ontario,Durham,"Durham, Ontario",1404,5,171,3,0,0,683604,7.2470808,5.1416636,,.0020538205,.00025014483,0,7.3141759e-06,4.3885057e-06,0,171,1233,1361,167.28572,0,1193.7142,1041,1009,6.947937,6.9167151,164.26514,0,164.26514,169.47473,0,169.47473,1015,972.28571,6.9226437,6.8796496,164.81352,0,164.81352,172.05408,0,172.05408
2020-05-28,Ontario,Durham,"Durham, Ontario",1424,20,172,1,0,0,683604,7.2612252,5.1474943,,.0020830773,.00025160765,0,.000029256704,1.4628353e-06,0,172,1252,1376.1428,168.28572,0,1207.8572,1048,1019,6.954639,6.9265771,164.12213,0,164.12213,168.79294,0,168.79294,1022.5714,986,6.9300756,6.8936563,164.57112,0,164.57112,170.67517,0,170.67517
2020-05-29,Ontario,Durham,"Durham, Ontario",1435,11,173,1,0,0,683604,7.2689199,5.1532917,,.0020991685,.0002530705,0,.000016091188,1.4628353e-06,0,173,1262,1392,169.42857,0,1222.5714,1058,1018,6.9641356,6.9255953,163.51607,0,163.51607,169.94106,0,169.94106,1031,996.14288,6.9382844,6.9038906,164.33421,0,164.33421,170.08461,0,170.08461
2020-05-30,Ontario,Durham,"Durham, Ontario",1449,14,174,1,0,0,683604,7.2786288,5.1590552,,.0021196483,.00025453331,0,.000020479692,1.4628353e-06,0,174,1275,1407.2858,170.42857,0,1236.8572,1071,1024,6.9763479,6.9314718,162.46498,0,162.46498,169.92188,0,169.92188,1039.8572,1006,6.9468389,6.9137373,163.89613,0,163.89613,169.41209,0,169.41209
2020-05-31,Ontario,Durham,"Durham, Ontario",1462,13,175,1,0,0,683604,7.2875605,5.1647859,,.0021386652,.00025599616,0,.000019016858,1.4628353e-06,0,175,1287,1422.1428,171.57143,0,1250.5714,1084,1041,6.9884133,6.947937,161.43912,0,161.43912,168.10759,0,168.10759,1049.1428,1015,6.9557285,6.9226437,163.53487,0,163.53487,169.03589,0,169.03589
2020-06-01,Ontario,Durham,"Durham, Ontario",1472,10,175,0,0,0,683604,7.2943773,5.1647859,,.0021532935,.00025599616,0,.000014628352,0,0,175,1297,1435,172.57143,0,1262.4286,1104,1048,7.0066953,6.954639,158.5145,0,158.5145,166.98473,0,166.98473,1061.4286,1022.5714,6.967371,6.9300756,162.58411,0,162.58411,168.76222,0,168.76222
2020-06-02,Ontario,Durham,"Durham, Ontario",1489,17,175,0,0,0,683604,7.30586,5.1647859,,.0021781616,.00025599616,0,.000024868199,0,0,175,1314,1447.8572,173.57143,0,1274.2858,1122,1058,7.0228682,6.9641356,155.97148,0,155.97148,165.40643,0,165.40643,1075.4286,1031,6.9804745,6.9382844,161.39745,0,161.39745,168.35249,0,168.35249
2020-06-03,Ontario,Durham,"Durham, Ontario",1500,11,175,0,0,0,683604,7.3132205,5.1647859,,.0021942528,.00025599616,0,.000016091188,0,0,175,1325,1461.5714,174.14285,0,1287.4286,1130,1071,7.029973,6.9763479,154.86726,0,154.86726,163.3987,0,163.3987,1088.1428,1039.8572,6.9922276,6.9468389,160.03676,0,160.03676,167.46805,0,167.46805
2020-06-04,Ontario,Durham,"Durham, Ontario",1519,19,175,0,0,0,683604,7.3258076,5.1647859,,.0022220467,.00025599616,0,.000027793869,0,0,175,1344,1475.1428,174.57143,0,1300.5714,1153,1084,7.0501227,6.9884133,151.77797,0,151.77797,161.43912,0,161.43912,1103.1428,1049.1428,7.0059185,6.9557285,158.24916,0,158.24916,166.39433,0,166.39433
2020-06-05,Ontario,Durham,"Durham, Ontario",1558,39,176,1,0,0,683604,7.3511581,5.1704841,,.0022790972,.000257459,0,.000057050573,1.4628353e-06,0,176,1382,1492.7142,175,0,1317.7142,1159,1104,7.0553126,7.0066953,151.85504,0,151.85504,159.42029,0,159.42029,1117.5714,1061.4286,7.0189133,6.967371,156.58954,0,156.58954,164.87213,0,164.87213
2020-06-06,Ontario,Durham,"Durham, Ontario",1562,4,177,1,0,0,683604,7.3537221,5.1761498,,.0022849485,.00025892182,0,5.8513410e-06,1.4628353e-06,0,177,1385,1508.8572,175.42857,0,1333.4286,1175,1122,7.0690236,7.0228682,150.63829,0,150.63829,157.75401,0,157.75401,1132.4286,1075.4286,7.0321198,6.9804745,154.91359,0,154.91359,163.12433,0,163.12433
2020-06-07,Ontario,Durham,"Durham, Ontario",1576,14,177,0,0,0,683604,7.3626451,5.1761498,,.0023054283,.00025892182,0,.000020479692,0,0,177,1399,1525.1428,175.71428,0,1349.4286,1191,1130,7.0825486,7.029973,148.61461,0,148.61461,156.63716,0,156.63716,1147.7142,1088.1428,7.0455275,6.9922276,153.09933,0,153.09933,161.4809,0,161.4809
2020-06-08,Ontario,Durham,"Durham, Ontario",1585,9,177,0,0,0,683604,7.3683395,5.1761498,,.0023185939,.00025892182,0,.000013165517,0,0,177,1408,1541.2858,176,0,1365.2858,1214,1153,7.101676,7.0501227,145.79901,0,145.79901,153.51257,0,153.51257,1163.4286,1103.1428,7.0591264,7.0059185,151.27701,0,151.27701,159.54416,0,159.54416
2020-06-09,Ontario,Durham,"Durham, Ontario",1601,16,178,1,0,0,683604,7.3783836,5.1817837,,.0023419992,.00026038467,0,.000023405364,1.4628353e-06,0,178,1423,1557.2858,176.42857,0,1380.8572,1231,1159,7.115582,7.0553126,144.59789,0,144.59789,153.58067,0,153.58067,1179,1117.5714,7.072422,7.0189133,149.64256,0,149.64256,157.86783,0,157.86783
2020-06-10,Ontario,Durham,"Durham, Ontario",1609,8,178,0,0,0,683604,7.383368,5.1817837,,.0023537017,.00026038467,0,.000011702682,0,0,178,1431,1572.8572,176.85715,0,1396,1233,1175,7.1172056,7.0690236,144.36334,0,144.36334,151.48936,0,151.48936,1193.7142,1132.4286,7.084825,7.0321198,148.15703,0,148.15703,156.17509,0,156.17509
2020-06-11,Ontario,Durham,"Durham, Ontario",1617,8,178,0,0,0,683604,7.3883281,5.1817837,,.0023654045,.00026038467,0,.000011702682,0,0,178,1439,1586.8572,177.28572,0,1409.5714,1252,1191,7.1324978,7.0825486,142.17253,0,142.17253,149.45424,0,149.45424,1207.8572,1147.7142,7.0966029,7.0455275,146.77705,0,146.77705,154.46852,0,154.46852
2020-06-12,Ontario,Durham,"Durham, Ontario",1624,7,178,0,0,0,683604,7.3926477,5.1817837,,.0023756444,.00026038467,0,.000010239846,0,0,178,1446,1596.2858,177.57143,0,1418.7142,1262,1214,7.1404529,7.101676,141.04596,0,141.04596,146.62274,0,146.62274,1222.5714,1163.4286,7.1087117,7.0591264,145.24422,0,145.24422,152.6277,0,152.6277
2020-06-13,Ontario,Durham,"Durham, Ontario",1627,3,178,0,0,0,683604,7.3944931,5.1817837,,.0023800328,.00026038467,0,4.3885057e-06,0,0,178,1449,1605.5714,177.71428,0,1427.8572,1275,1231,7.1507015,7.115582,139.60785,0,139.60785,144.59789,0,144.59789,1236.8572,1179,7.1203289,7.072422,143.68213,0,143.68213,150.73306,0,150.73306
2020-06-14,Ontario,Durham,"Durham, Ontario",1637,10,178,0,0,0,683604,7.4006205,5.1817837,,.0023946613,.00026038467,0,.000014628352,0,0,178,1459,1614.2858,177.85715,0,1436.4286,1287,1233,7.160069,7.1172056,138.30614,0,138.30614,144.36334,0,144.36334,1250.5714,1193.7142,7.1313558,7.084825,142.2207,0,142.2207,148.99475,0,148.99475
2020-06-15,Ontario,Durham,"Durham, Ontario",1641,4,179,1,0,0,683604,7.4030609,5.187386,,.0024005126,.00026184751,0,5.8513410e-06,1.4628353e-06,0,179,1462,1622.2858,178.14285,0,1444.1428,1297,1252,7.167809,7.1324978,138.01079,0,138.01079,142.97125,0,142.97125,1262.4286,1207.8572,7.1407924,7.0966029,141.11124,0,141.11124,147.48668,0,147.48668
2020-06-16,Ontario,Durham,"Durham, Ontario",1644,3,179,0,0,0,683604,7.4048877,5.187386,,.0024049012,.00026184751,0,4.3885057e-06,0,0,179,1465,1628.4286,178.28572,0,1450.1428,1314,1262,7.1808314,7.1404529,136.22527,0,136.22527,141.83835,0,141.83835,1274.2858,1222.5714,7.1501412,7.1087117,139.91031,0,139.91031,145.82848,0,145.82848
2020-06-17,Ontario,Durham,"Durham, Ontario",1647,3,179,0,0,0,683604,7.4067106,5.187386,,.0024092896,.00026184751,0,4.3885057e-06,0,0,179,1468,1633.8572,178.42857,0,1455.4286,1325,1275,7.189168,7.1507015,135.09435,0,135.09435,140.39215,0,140.39215,1287.4286,1236.8572,7.1604023,7.1203289,138.59299,0,138.59299,144.25964,0,144.25964
2020-06-18,Ontario,Durham,"Durham, Ontario",1650,3,179,0,0,0,683604,7.4085307,5.187386,,.002413678,.00026184751,0,4.3885057e-06,0,0,179,1471,1638.5714,178.57143,0,1460,1344,1287,7.2034054,7.160069,133.18452,0,133.18452,139.08315,0,139.08315,1300.5714,1250.5714,7.1705589,7.1313558,137.30229,0,137.30229,142.79187,0,142.79187
2020-06-19,Ontario,Durham,"Durham, Ontario",1659,9,180,1,0,0,683604,7.4139705,5.1929569,,.0024268436,.00026331033,0,.000013165517,1.4628353e-06,0,180,1479,1643.5714,178.85715,0,1464.7142,1382,1297,7.231287,7.167809,130.24602,0,130.24602,138.7818,0,138.7818,1317.7142,1262.4286,7.1836538,7.1407924,135.73288,0,135.73288,141.67705,0,141.67705
2020-06-20,Ontario,Durham,"Durham, Ontario",1665,6,180,0,0,0,683604,7.4175806,5.1929569,,.0024356206,.00026331033,0,8.7770113e-06,0,0,180,1485,1649,179.14285,0,1469.8572,1385,1314,7.2334552,7.1808314,129.9639,0,129.9639,136.9863,0,136.9863,1333.4286,1274.2858,7.195509,7.1501412,134.34753,0,134.34753,140.58295,0,140.58295
2020-06-21,Ontario,Durham,"Durham, Ontario",1667,2,180,0,0,0,683604,7.4187808,5.1929569,,.0024385464,.00026331033,0,2.9256705e-06,0,0,180,1487,1653.2858,179.42857,0,1473.8572,1399,1325,7.2435131,7.189168,128.66333,0,128.66333,135.84906,0,135.84906,1349.4286,1287.4286,7.2074366,7.1604023,132.96634,0,132.96634,139.36974,0,139.36974
2020-06-22,Ontario,Durham,"Durham, Ontario",1671,4,180,0,0,0,683604,7.4211774,5.1929569,,.0024443977,.00026331033,0,5.8513410e-06,0,0,180,1491,1657.5714,179.57143,0,1478,1408,1344,7.2499256,7.2034054,127.84091,0,127.84091,133.92857,0,133.92857,1365.2858,1300.5714,7.2191191,7.1705589,131.52663,0,131.52663,138.07118,0,138.07118
2020-06-23,Ontario,Durham,"Durham, Ontario",1672,1,180,0,0,0,683604,7.4217758,5.1929569,,.0024458605,.00026331033,0,1.4628353e-06,0,0,180,1492,1661.5714,179.71428,0,1481.8572,1423,1382,7.2605224,7.231287,126.49332,0,126.49332,130.24602,0,130.24602,1380.8572,1317.7142,7.2304597,7.1836538,130.1469,0,130.1469,136.38335,0,136.38335
2020-06-24,Ontario,Durham,"Durham, Ontario",1677,5,180,0,0,0,683604,7.4247618,5.1929569,,.0024531747,.00026331033,0,7.3141759e-06,0,0,180,1497,1665.8572,179.85715,0,1486,1431,1385,7.266129,7.2334552,125.78616,0,125.78616,129.9639,0,129.9639,1396,1333.4286,7.2413664,7.195509,128.83749,0,128.83749,134.88322,0,134.88322
2020-06-25,Ontario,Durham,"Durham, Ontario",1678,1,180,0,0,0,683604,7.4253578,5.1929569,,.0024546375,.00026331033,0,1.4628353e-06,0,0,180,1498,1669.8572,180,0,1489.8572,1439,1399,7.2717037,7.2435131,125.08687,0,125.08687,128.66333,0,128.66333,1409.5714,1349.4286,7.2510409,7.2074366,127.69839,0,127.69839,133.38979,0,133.38979
2020-06-26,Ontario,Durham,"Durham, Ontario",1683,5,180,0,0,0,683604,7.4283333,5.1929569,,.0024619517,.00026331033,0,7.3141759e-06,0,0,180,1503,1673.2858,180,0,1493.2858,1446,1408,7.2765565,7.2499256,124.48133,0,124.48133,127.84091,0,127.84091,1418.7142,1365.2858,7.2575064,7.2191191,126.87544,0,126.87544,131.84053,0,131.84053
2020-01-25,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,,0,,0,,319135,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-01,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-02,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-03,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-04,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-05,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-06,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-07,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-02-08,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-09,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-10,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-11,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-02-12,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-13,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-02-14,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-15,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-16,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-17,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,
2020-02-18,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-19,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-20,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-21,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-22,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-23,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
2020-02-24,Newfoundland & Labrador,Eastern,"Eastern, Newfoundland & Labrador",0,0,0,0,0,0,319135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,
